obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"472.4162"	"0.0020"	"472.4157"	"0.0013"	"50"	""		"151038.4524"	"172200.33"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[1/2]*"	"0"		""	"L3469"	
"472.51450"	"0.00010"	"472.51457"	"0.00009"	"700"	""		"150315.8612"	"171473.311"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		""	"L7292"	
"474.95754"	"0.00004"	"474.95745"	"0.00003"	"3000"	""		"149824.2215"	"170872.8524"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		""	"L3451"	
"475.06826"	"0.00020"	"475.06871"	"0.00005"	"300"	""		"149824.2215"	"170867.923"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L4498"	
"475.1802"	"0.0020"	"475.18012"	"0.00003"	"300"	""		"149824.2215"	"170862.9893"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"475.27320"	"0.00004"	"475.27311"	"0.00004"	"5000"	""		"149824.2215"	"170858.8729"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"		""	"L3451"	
"475.3123"	"0.0020"	"475.31186"	"0.00016"	"10"	""		"151038.4524"	"172071.389"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		""	"L3469"	
"475.4440"	"0.0020"	"475.44404"	"0.00004"	"1000"	""		"149824.2215"	"170851.3105"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L3469"	
"475.87280"	"0.00010"	"475.87268"	"0.00003"	"1500"	""		"150315.8612"	"171324.0107"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L7292"	
"478.03380"	"0.00010"	"478.03377"	"0.00007"	"3000"	""		"150772.1118"	"171685.289"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[5/2]*"	"2"		""	"L7292"	
"478.0884"	"0.0020"	"478.08807"	"0.00021"	"300"	""		"150772.1118"	"171682.914"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"478.1239"	"0.0020"	"478.12388"	"0.00014"	"20"	""		"150772.1118"	"171681.348"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L3469"	
"478.4022"	"0.0020"	"478.4025"	"0.0003"	"20"	""		"150772.1118"	"171669.172"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[1/2]*"	"0"		""	"L3469"	
"478.89258"	"0.00010"	"478.89249"	"0.00003"	"10000"	""		"149657.0392"	"170532.7169"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		""	"L7292"	
"478.95982"	"0.00020"	"478.95920"	"0.00007"	"1000"	""		"150772.1118"	"171644.882"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"1"		""	"L4498"	
"479.02195"	"0.00020"	"479.02171"	"0.00004"	"5000"	""		"150772.1118"	"171642.1580"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6d"	"2[5/2]*"	"2"		""	"L4498"	
"479.0728"	"0.0020"	"479.07185"	"0.00003"	"300"	""		"150772.1118"	"171639.9741"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"480.01110"	"0.00010"	"480.01101"	"0.00010"	"150"	""		"150858.5079"	"171685.542"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[5/2]*"	"3"		""	"L7292"	
"480.1076"	"0.0020"	"480.10769"	"0.00014"	"20"	""		"150858.5079"	"171681.348"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L3469"	
"480.2363"	"0.0020"	"480.23730"	"0.00007"	"100"	""		"150858.5079"	"171675.728"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[7/2]*"	"3"		""	"L3469"	
"480.3225"	"0.0020"	"480.3250"	"0.0003"	"10"	""		"150858.5079"	"171671.928"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L3469"	
"480.9500"	"0.0020"	"480.94996"	"0.00007"	"100"	""		"150858.5079"	"171644.882"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"1"		""	"L3469"	
"481.00640"	"0.00004"	"481.00626"	"0.00004"	"1500"	""		"150858.5079"	"171642.4494"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).6d"	"2[5/2]*"	"3"		""	"L3451"	
"481.06392"	"0.00020"	"481.06355"	"0.00003"	"1000"	""		"150858.5079"	"171639.9741"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"2"		""	"L4498"	
"481.4338"	"0.0020"	"481.43382"	"0.00021"	"500"	""		"150917.4307"	"171682.914"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"481.6900"	"0.0020"	"481.6887"	"0.0003"	"10"	""		"150917.4307"	"171671.928"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L3469"	
"481.76386"	"0.00004"	"481.76381"	"0.00003"	"3000"	""		"150121.5922"	"170872.8524"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		""	"L3451"	
"481.87847"	"0.00020"	"481.87828"	"0.00005"	"1500"	""		"150121.5922"	"170867.923"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L4498"	
"481.9937"	"0.0020"	"481.99290"	"0.00003"	"700"	""		"150121.5922"	"170862.9893"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"482.19218"	"0.00020"	"482.19214"	"0.00003"	"3000"	""		"149824.2215"	"170557.0484"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L4498"	
"482.31725"	"0.00020"	"482.31720"	"0.00007"	"1000"	""		"150917.4307"	"171644.882"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"1"		""	"L4498"	
"482.3370"	"0.0020"	"482.33511"	"0.00012"	"500"	""		"150121.5922"	"170848.274"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"		""	"L3469"	
"482.5529"	"0.0020"	"482.55181"	"0.00012"	"500"	""		"150772.1118"	"171489.486"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		""	"L3469"	
"482.73380"	"0.00010"	"482.73382"	"0.00003"	"10000"	""		"148257.7898"	"168967.3526"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L7292"	
"482.75870"	"0.00010"	"482.75871"	"0.00003"	"3000"	""		"149824.2215"	"170532.7169"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		""	"L7292"	
"482.9288"	"0.0020"	"482.92886"	"0.00010"	"50"	""		"150772.1118"	"171473.311"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		""	"L3469"	
"483.73139"	"0.00004"	"483.73128"	"0.00003"	"5000"	""		"148257.7898"	"168924.6500"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L3451"	
"484.2566"	"0.0020"	"484.25612"	"0.00021"	"100"	""		"151038.4524"	"171682.914"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"484.2941"	"0.0020"	"484.29286"	"0.00014"	"500"	""		"151038.4524"	"171681.348"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L3469"	
"484.5145"	"0.0020"	"484.5140"	"0.0003"	"150"	""		"151038.4524"	"171671.928"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L3469"	
"484.5767"	"0.0020"	"484.5787"	"0.0003"	"50"	""		"151038.4524"	"171669.172"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).7d"	"2[1/2]*"	"0"		""	"L3469"	
"484.9530"	"0.0020"	"484.95283"	"0.00010"	"300"	""		"150858.5079"	"171473.311"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		""	"L3469"	
"485.1501"	"0.0020"	"485.14989"	"0.00007"	"600"	""		"151038.4524"	"171644.882"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"1"		""	"L3469"	
"485.26550"	"0.00010"	"485.26547"	"0.00003"	"1000"	""		"151038.4524"	"171639.9741"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"2"		""	"L7292"	
"485.9604"	"0.0020"	"485.96055"	"0.00012"	"150"	""		"150917.4307"	"171489.486"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		""	"L3469"	
"486.30810"	"0.00020"	"486.30767"	"0.00003"	"1000"	""		"150315.8612"	"170873.2327"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"		""	"L4498"	
"486.43729"	"0.00020"	"486.43717"	"0.00003"	"300"	""		"150772.1118"	"171324.0107"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L4498"	
"486.55065"	"0.00020"	"486.55011"	"0.00004"	"1000"	""		"150315.8612"	"170862.9893"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L4498"	
"486.64760"	"0.00010"	"486.64761"	"0.00004"	"800"	""		"150315.8612"	"170858.8729"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"		""	"L7292"	
"486.70189"	"0.00020"	"486.70168"	"0.00003"	"700"	""		"150772.1118"	"171312.8413"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"0"		""	"L4498"	
"486.82766"	"0.00020"	"486.82683"	"0.00004"	"700"	""		"150315.8612"	"170851.3105"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L4498"	
"488.3403"	"0.0020"	"488.34073"	"0.00003"	"150"	""		"149824.2215"	"170296.0099"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		""	"L3469"	
"488.49170"	"0.00004"	"488.49181"	"0.00004"	"10000"	"4.15e+05"	C+	"149824.2215"	"170289.6782"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"3"		"T6976"	"L3451"	
"488.50971"	"0.00020"	"488.50940"	"0.00003"	"1000"	"1.02e+05"	C	"149824.2215"	"170288.9415"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"488.8365"	"0.0020"	"488.83633"	"0.00012"	"50"	""		"151038.4524"	"171489.486"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		""	"L3469"	
"489.20900"	"0.00010"	"489.20896"	"0.00003"	"5000"	""		"150121.5922"	"170557.0484"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L7292"	
"489.2228"	"0.0020"	"489.22327"	"0.00010"	"100"	""		"151038.4524"	"171473.311"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		""	"L3469"	
"489.7924"	"0.0020"	"489.79214"	"0.00003"	"700"	""		"150121.5922"	"170532.7169"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		""	"L3469"	
"489.9013"	"0.0020"	"489.90122"	"0.00003"	"500"	""		"150917.4307"	"171324.0107"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L3469"	
"492.82350"	"0.00010"	"492.82397"	"0.00003"	"700"	""		"151038.4524"	"171324.0107"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L7292"	
"493.0944"	"0.0020"	"493.09547"	"0.00003"	"500"	""		"151038.4524"	"171312.8413"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"0"		""	"L3469"	
"493.90410"	"0.00010"	"493.90431"	"0.00003"	"1000"	""		"150315.8612"	"170557.0484"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L7292"	
"494.49870"	"0.00010"	"494.49874"	"0.00003"	"1000"	""		"150315.8612"	"170532.7169"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		""	"L7292"	
"495.53905"	"0.00020"	"495.53896"	"0.00003"	"1500"	"2.69e+05"	C	"150121.5922"	"170296.0099"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L4498"	
"495.70335"	"0.00004"	"495.70324"	"0.00004"	"10000"	"1.06e+06"	C+	"150121.5922"	"170289.3243"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L3451"	
"495.71220"	"0.00010"	"495.71265"	"0.00003"	"1500"	"3.41e+05"	C+	"150121.5922"	"170288.9415"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L7292"	
"497.35555"	"0.00020"	"497.35533"	"0.00004"	"1000"	""		"150772.1118"	"170872.8524"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		""	"L4498"	
"497.4760"	"0.0020"	"497.47733"	"0.00006"	"500"	""		"150772.1118"	"170867.923"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L3469"	
"497.5961"	"0.0020"	"497.59950"	"0.00004"	"100"	""		"150772.1118"	"170862.9893"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"497.9625"	"0.0020"	"497.96423"	"0.00013"	"50"	""		"150772.1118"	"170848.274"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"		""	"L3469"	
"499.49300"	"0.00010"	"499.49281"	"0.00004"	"1500"	""		"150858.5079"	"170873.2327"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"		""	"L7292"	
"499.6209"	"0.0020"	"499.62536"	"0.00006"	"20"	""		"150858.5079"	"170867.923"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L3469"	
"499.7482"	"0.0020"	"499.74858"	"0.00004"	"150"	""		"150858.5079"	"170862.9893"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"499.8502"	"0.0020"	"499.85144"	"0.00004"	"100"	""		"150858.5079"	"170858.8729"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"		""	"L3469"	
"500.0395"	"0.0020"	"500.04051"	"0.00004"	"30"	""		"150858.5079"	"170851.3105"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L3469"	
"500.3561"	"0.0020"	"500.35720"	"0.00004"	"20"	""		"150315.8612"	"170296.0099"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		""	"L3469"	
"500.51587"	"0.00004"	"500.51582"	"0.00004"	"5000"	"4.37e+05"	C+	"150315.8612"	"170289.6782"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"3"		"T6976"	"L3451"	
"500.53467"	"0.00030"	"500.53428"	"0.00004"	"500"	"1.53e+05"	C	"150315.8612"	"170288.9415"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"501.10030"	"0.00010"	"501.10099"	"0.00006"	"250"	""		"150917.4307"	"170867.923"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L7292"	
"501.5187"	"0.0020"	"501.51861"	"0.00004"	"50"	""		"150917.4307"	"170851.3105"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L3469"	
"502.28700"	"0.00010"	"502.28639"	"0.00004"	"250"	""		"149824.2215"	"169727.6312"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L7292"	
"503.13484"	"0.00010"	"503.13481"	"0.00004"	"2500"	"1.34e+06"	C+	"149657.0392"	"169526.8869"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"		"T6976"	"L7292"	
"503.15087"	"0.00030"	"503.15041"	"0.00004"	"20"	"9.8e+04"	C	"149657.0392"	"169526.2708"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L4498"	
"503.60016"	"0.00030"	"503.59924"	"0.00004"	"350"	"2.08e+05"	C	"149657.0392"	"169508.5627"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"503.75927"	"0.00030"	"503.75844"	"0.00004"	"30"	"2.26e+05"	C	"149657.0392"	"169502.2893"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"		"T6976"	"L4498"	
"503.77512"	"0.00004"	"503.77504"	"0.00004"	"5000"	"4.44e+06"	C+	"149657.0392"	"169501.6353"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"		"T6976"	"L3451"	
"504.1598"	"0.0020"	"504.15931"	"0.00006"	"10"	""		"151038.4524"	"170867.923"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L3469"	
"504.2853"	"0.0020"	"504.28479"	"0.00004"	"150"	""		"151038.4524"	"170862.9893"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L3469"	
"504.5816"	"0.0020"	"504.58204"	"0.00004"	"150"	""		"151038.4524"	"170851.3105"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L3469"	
"504.6608"	"0.0020"	"504.65939"	"0.00013"	"30"	""		"151038.4524"	"170848.274"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"		""	"L3469"	
"505.29443"	"0.00030"	"505.29414"	"0.00004"	"250"	""		"150772.1118"	"170557.0484"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L4498"	
"505.9150"	"0.0020"	"505.91633"	"0.00004"	"20"	""		"150772.1118"	"170532.7169"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		""	"L3469"	
"507.40459"	"0.00030"	"507.40410"	"0.00004"	"30"	"6.0e+04"	C	"149824.2215"	"169526.8869"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"		"T6976"	"L4498"	
"507.42007"	"0.00004"	"507.41996"	"0.00004"	"350"	"1.42e+06"	C+	"149824.2215"	"169526.2708"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L3451"	
"507.65971"	"0.00030"	"507.65898"	"0.00004"	"350"	"2.86e+05"	C	"149824.2215"	"169516.9948"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L4498"	
"507.87693"	"0.00030"	"507.87645"	"0.00004"	"150"	"8.6e+04"	C	"149824.2215"	"169508.5627"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"508.03830"	"0.00010"	"508.03836"	"0.00004"	"1500"	"3.39e+06"	C+	"149824.2215"	"169502.2893"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"		"T6976"	"L7292"	
"508.1360"	"0.0020"	"508.13801"	"0.00004"	"150"	""		"150858.5079"	"170532.7169"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		""	"L3469"	
"508.39773"	"0.00030"	"508.39671"	"0.00004"	"250"	"1.25e+05"	C	"149824.2215"	"169488.4193"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T6976"	"L4498"	
"509.0321"	"0.0020"	"509.03300"	"0.00004"	"80"	""		"150917.4307"	"170557.0484"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L3469"	
"509.90522"	"0.00030"	"509.90482"	"0.00004"	"250"	""		"150121.5922"	"169727.6312"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L4498"	
"510.47011"	"0.00004"	"510.46991"	"0.00004"	"350"	""		"150121.5922"	"169705.9275"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"		""	"L3451"	
"511.36724"	"0.00004"	"511.36710"	"0.00004"	"750"	"8.67e+05"	C+	"148257.7898"	"167807.7649"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"		"T6976"	"L3451"	
