obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"403.24556"	"0.00024"	"403.24541"	"0.00012"	"447"	""		"34362.873"	"59154.662"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	"3d6.4s.(4D).4d"	"3S"	"1"		""	"L11631"	
"403.26272"	"0.00005"	"403.262684"	"0.000023"	"2000"	"2.46e+05"	D+	"11976.239"	"36766.966"	"3d7.(4F).4s"	"a 3F"	"4"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"3"		"T5720"	"L11631"	
"403.31861"	"0.00013"	"403.318569"	"0.000023"	"660"	"8.40e+04"	C+	"20641.110"	"45428.402"	"3d6.4s2"	"b 3F2"	"4"	"3d6.(3H).4s.4p.(3P*)"	"y 3G*"	"4"		"T5720"	"L11631"	
"403.55941"	"0.00024"	"403.5594"	"0.0008"	"191"	""		"34039.516"	"58812.015"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).5d"	"3G"	"5"		""	"L11631"	
"403.6366"	"0.0003"	"403.636651"	"0.000023"	"219"	"9.6e+04"	E	"22249.429"	"47017.188"	"3d7.(2G).4s"	"a 3G"	"3"	"3d7.(4P).4p"	"w 3D*"	"3"		"T2578n"	"L11631"	
"403.87896"	"0.00013"	"403.878924"	"0.000023"	"457"	""		"28604.613"	"53357.515"	"3d7.(2D2).4s"	"a 1D"	"2"	"3d6.(3G).4s.4p.(3P*)"	"x 3F*"	"3"		""	"L11631"	
"403.9938"	"0.0003"	"403.993810"	"0.000023"	"219"	""		"21999.130"	"46744.993"	"3d7.(2G).4s"	"a 3G"	"4"	"3d7.(4P).4p"	"u 5D*"	"3"		""	"L11631"	
"404.06379"	"0.00005"	"404.063812"	"0.000023"	"2880"	"4.8e+06"	D+	"26623.735"	"51365.311"	"3d7.(2D2).4s"	"a 3D"	"2"	"3d7.(2D2).4p"	"v 3F*"	"3"		"T2491n"	"L11631"	
"404.1271"	"0.0003"	"404.127091"	"0.000023"	"910bl*"	""		"26627.609"	"51365.311"	"3d7.(2H).4s"	"b 3H"	"4"	"3d7.(2D2).4p"	"v 3F*"	"3"		""	"L11631"	
"404.1271"	"0.0003"	"404.127843"	"0.000023"	"910bl*"	""		"26623.735"	"51361.391"	"3d7.(2D2).4s"	"a 3D"	"2"	"3d6.(5D).4s (6D).5p"	"t 5D*"	"3"		""	"L11631"	
"404.16489"	"0.00025"	"404.16488"	"0.00005"	"195"	""		"33946.933"	"58682.322"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"2"	"3d6.4s.(4D).4d"	"3D"	"3"		""	"L11631"	
"404.38964"	"0.00005"	"404.389713"	"0.000023"	"2690"	"8.69e+06"	D+	"26140.179"	"50861.816"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"f 7D"	"3"		"T5720"	"L11631"	
"404.39767"	"0.00013"	"404.397712"	"0.000023"	"660"	""		"26140.179"	"50861.327"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"e 7P"	"2"		""	"L11631"	
"404.44906"	"0.00025"	"404.44920"	"0.00004"	"166"	""		"33095.941"	"57813.942"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d6.(5D).4s (4D).4d"	"i 5D"	"3"		""	"L11631"	
"404.45444"	"0.00013"	"404.45449"	"0.00004"	"398"	""		"26351.040"	"51068.718"	"3d7.(2H).4s"	"b 3H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"x 3H*"	"5"		""	"L11631"	
"404.46089"	"0.00005"	"404.460883"	"0.000023"	"6800"	"8.17e+06"	B	"22838.323"	"47555.610"	"3d7.(4P).4s"	"b 3P"	"2"	"3d7.(4P).4p"	"y 3S*"	"1"		"T5720"	"L11631"	
"404.51116"	"0.00025"	"404.51122"	"0.00005"	"510"	""		"34362.873"	"59077.084"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	""	"59077e"	"1"		""	"L11631"	
"404.55936"	"0.00005"	"404.559336"	"0.000023"	"3470"	"7.39e+06"	C	"25899.989"	"50611.261"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	"3d6.(5D).4s (6D).4d"	"e 7P"	"3"		"T5720"	"L11631"	
"404.58122"	"0.00005"	"404.581193"	"0.000023"	"1000000"	"8.62e+07"	A	"11976.239"	"36686.176"	"3d7.(4F).4s"	"a 3F"	"4"	"3d7.(4F).4p"	"y 3F*"	"4"		"T3831"	"L11631"	
"404.60620"	"0.00005"	"404.606181"	"0.000023"	"1620"	"6.85e+06"	C+	"26339.696"	"51048.107"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"f 7D"	"1"		"T5720"	"L11631"	
"404.73037"	"0.00025"	"404.73025"	"0.00004"	"288"	"2.15e+05"	C	"18378.186"	"43079.023"	"3d6.4s2"	"a 3P2"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"x 5P*"	"1"		"T5720"	"L11631"	
"404.93267"	"0.00005"	"404.932629"	"0.000023"	"1410"	"2.11e+05"	B	"20874.482"	"45562.974"	"3d6.4s2"	"b 3F2"	"3"	"3d6.(3H).4s.4p.(3P*)"	"y 3G*"	"3"		"T5720"	"L11631"	
"405.06739"	"0.00025"	"405.06732"	"0.00005"	"229"	""		"33801.572"	"58481.855"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d6.4s.(4D).4d"	"5P"	"3"		""	"L11631"	
"405.19051"	"0.00013"	"405.190535"	"0.000023"	"870"	"3.3e+06"	D	"27394.691"	"52067.469"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d6.(5D).4s (6D).4d"	"e 5P"	"2"		"T2578n"	"L11631"	
"405.20130"	"0.00025"	"405.20131"	"0.00004"	"295"	""		"26351.040"	"51023.162"	"3d7.(2H).4s"	"b 3H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"x 3H*"	"6"		""	"L11631"	
"405.22952"	"0.00025"	"405.229296"	"0.000023"	"479"	""		"27166.820"	"51837.238"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"4"	"3d6.(5D).4s (6D).4d"	"e 5P"	"3"		""	"L11631"	
"405.24404"	"0.00025"	"405.243900"	"0.000023"	"324"	""		"26479.381"	"51148.910"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d6.(5D).4s (6D).4d"	"e 5S"	"2"		""	"L11631"	
"405.26528"	"0.00013"	"405.265223"	"0.000023"	"407"	""		"24574.655"	"49242.886"	"3d7.(2G).4s"	"a 1G"	"4"	"3d7.(2G).4p"	"w 3F*"	"3"		""	"L11631"	
"405.27224"	"0.00025"	"405.272009"	"0.000023"	"186"	""		"26140.179"	"50807.997"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"f 7D"	"4"		""	"L11631"	
"405.41768"	"0.00025"	"405.417774"	"0.000023"	"257"	"7.7e+05"	D	"26339.696"	"50998.645"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"f 7D"	"2"		"T2578n"	"L11631"	
"405.48053"	"0.00005"	"405.480541"	"0.000023"	"1660"	""		"27394.691"	"52049.823"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d6.(5D).4s (4D).5s"	"g 5D"	"2"		""	"L11631"	
"405.48666"	"0.00005"	"405.486626"	"0.000023"	"1320"	"9.61e+06"	B	"27559.583"	"52214.345"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	"3d6.(5D).4s (4D).5s"	"g 5D"	"1"		"T6110"	"L11631"	
"405.50352"	"0.00005"	"405.503501"	"0.000023"	"4790"	"4.43e+05"	B+	"20641.110"	"45294.846"	"3d6.4s2"	"b 3F2"	"4"	"3d6.(3H).4s.4p.(3P*)"	"y 3G*"	"5"		"T5720"	"L11631"	
"405.63446"	"0.00025"	"405.63459"	"0.00004"	"141"	""		"29371.812"	"54017.581"	"3d6.4s2"	"b 3D"	"3"	"3d7.(4F).5p"	"3G*"	"4"		""	"L11631"	
"405.73433"	"0.00005"	"405.734287"	"0.000023"	"1050"	"4.95e+05"	C	"22249.429"	"46889.142"	"3d7.(2G).4s"	"a 3G"	"3"	"3d6.(3F2).4s.4p.(3P*)"	"x 3F*"	"4"		"T5720"	"L11631"	
"405.8217"	"0.0003"	"405.821663"	"0.000023"	"2240bl"	"4.47e+06"	C+	"25899.989"	"50534.397"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	"3d6.(5D).4s (6D).4d"	"f 5D"	"3"		"T5720"	"L11631"	
"405.87537"	"0.00005"	"405.875343"	"0.000023"	"1230"	"6.52e+05"	C	"19552.478"	"44183.628"	"3d6.4s2"	"a 3P2"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"w 5D*"	"2"		"T5720"	"L11631"	
"405.97133"	"0.00005"	"405.97130"	"0.00004"	"980"	"5.71e+06"	C+	"28604.613"	"53229.941"	"3d7.(2D2).4s"	"a 1D"	"2"	"3d7.(2D2).4p"	"v 3P*"	"1"		"T5720"	"L11631"	
"406.10963"	"0.00025"	"406.10947"	"0.00004"	"191"	""		"34362.873"	"58979.823"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	"3d6.4s.(4D).4d"	"3D"	"2"		""	"L11631"	
"406.19543"	"0.00013"	"406.19524"	"0.00005"	"245"	""		"33507.123"	"58118.875"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d6.4s.(4D).4d"	"5F"	"4"		""	"L11631"	
"406.24406"	"0.00005"	"406.244071"	"0.000023"	"15100"	"1.85e+07"	C+	"22946.816"	"47555.610"	"3d7.(4P).4s"	"b 3P"	"1"	"3d7.(4P).4p"	"y 3S*"	"1"		"T5720"	"L11631"	
"406.32754"	"0.00005"	"406.327571"	"0.000023"	"4070"	""		"27166.820"	"51770.557"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"4"	"3d6.(5D).4s (4D).5s"	"g 5D"	"3"		""	"L11631"	
"406.34166"	"0.00025"	"406.34174"	"0.00007"	"200"	""		"34362.873"	"58965.752"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	"3d6.4s.(4D).4d"	"3D"	"1"		""	"L11631"	
"406.35939"	"0.00005"	"406.359365"	"0.000023"	"830000"	"6.65e+07"	B+	"12560.934"	"37162.746"	"3d7.(4F).4s"	"a 3F"	"3"	"3d7.(4F).4p"	"y 3F*"	"3"		"T5720"	"L11631"	
"406.44490"	"0.00025"	"406.444945"	"0.000023"	"550"	""		"12560.934"	"37157.566"	"3d7.(4F).4s"	"a 3F"	"3"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"		""	"L11631"	
"406.53809"	"0.00013"	"406.538067"	"0.000023"	"930"	"1.7e+07"	D+	"27666.348"	"52257.346"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	"3d6.(5D).4s (4D).5s"	"g 5D"	"0"		"T2491n"	"L11631"	
"406.65850"	"0.00005"	"406.658491"	"0.000023"	"2450"	"1.17e+06"	B	"24118.819"	"48702.535"	"3d6.4s2"	"b 3G"	"4"	"3d6.(3H).4s.4p.(3P*)"	"y 1G*"	"4"		"T5720"	"L11631"	
"406.69739"	"0.00005"	"406.697402"	"0.000023"	"13800"	""		"22838.323"	"47419.687"	"3d7.(4P).4s"	"b 3P"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"1D*"	"2"		""	"L11631"	
"406.72709"	"0.00005"	"406.727070"	"0.000023"	"8300"	"2.19e+06"	B	"20641.110"	"45220.681"	"3d6.4s2"	"b 3F2"	"4"	"3d6.(3P2).4s.4p.(3P*)"	"x 3D*"	"3"		"T4293"	"L11631"	
"406.74869"	"0.00025"	"406.748716"	"0.000023"	"145"	""		"23783.619"	"48361.882"	"3d6.4s2"	"b 3G"	"5"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"4"		""	"L11631"	
"406.79775"	"0.00005"	"406.797774"	"0.000023"	"10500"	"1.51e+07"	B	"25899.989"	"50475.288"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	"3d6.(5D).4s (6D).4d"	"e 7P"	"4"		"T5720"	"L11631"	
"406.9067"	"0.0003"	"406.906609"	"0.000023"	"195"	"1.9e+06"	D	"26479.381"	"51048.107"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d6.(5D).4s (6D).4d"	"f 7D"	"1"		"T2578n"	"L11631"	
"407.07705"	"0.00005"	"407.077024"	"0.000023"	"5000"	"1.1e+07"	D+	"26140.179"	"50698.620"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"f 5D"	"2"		"T2491n"	"L11631"	
"407.15198"	"0.00005"	"407.151979"	"0.000023"	"3470"	"4.28e+05"	B+	"20874.482"	"45428.402"	"3d6.4s2"	"b 3F2"	"3"	"3d6.(3H).4s.4p.(3P*)"	"y 3G*"	"4"		"T5720"	"L11631"	
"407.17377"	"0.00005"	"407.173752"	"0.000023"	"710000"	"7.64e+07"	A	"12968.554"	"37521.161"	"3d7.(4F).4s"	"a 3F"	"2"	"3d7.(4F).4p"	"y 3F*"	"2"		"T3831"	"L11631"	
"407.25021"	"0.00013"	"407.250219"	"0.000023"	"780"	"4.88e+06"	B	"27666.348"	"52214.345"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	"3d6.(5D).4s (4D).5s"	"g 5D"	"1"		"T6110"	"L11631"	
"407.37620"	"0.00005"	"407.376195"	"0.000023"	"3550"	"1.68e+07"	B	"26339.696"	"50880.102"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"f 5D"	"1"		"T5720"	"L11631"	
"407.4786"	"0.0003"	"407.478563"	"0.000023"	"7200bl"	"3.43e+06"	C+	"24574.655"	"49108.896"	"3d7.(2G).4s"	"a 1G"	"4"	"3d7.(2G).4p"	"w 3F*"	"4"		"T5720"	"L11631"	
"407.62177"	"0.00013"	"407.62185"	"0.00004"	"890"	"1.4e+06"	E	"24772.018"	"49297.635"	"3d7.(2P).4s"	"c 3P"	"1"	"3d6.(3F2).4s.4p.(3P*)"	"v 3D*"	"1"		"T2578n"	"L11631"	
"407.64895"	"0.00005"	"407.648942"	"0.000023"	"2950"	"4.43e+05"	B	"21038.987"	"45562.974"	"3d6.4s2"	"b 3F2"	"2"	"3d6.(3H).4s.4p.(3P*)"	"y 3G*"	"3"		"T5720"	"L11631"	
"407.66288"	"0.00005"	"407.662889"	"0.000023"	"11200"	"1.32e+07"	B	"25899.989"	"50423.137"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	"3d6.(5D).4s (6D).4d"	"f 5D"	"4"		"T5720"	"L11631"	
"407.67997"	"0.00005"	"407.679979"	"0.000023"	"1260"	"3.81e+06"	D+	"26339.696"	"50861.816"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"f 7D"	"3"		"T5720"	"L11631"	
"407.68808"	"0.00025"	"407.688109"	"0.000023"	"195"	""		"26339.696"	"50861.327"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"e 7P"	"2"		""	"L11631"	
"407.83536"	"0.00005"	"407.835319"	"0.000023"	"5400"	"4.55e+06"	B+	"21038.987"	"45551.767"	"3d6.4s2"	"b 3F2"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"x 3D*"	"1"		"T5720"	"L11631"	
"407.91678"	"0.00013"	"407.916762"	"0.000023"	"540"	"5.4e+06"	E	"27559.583"	"52067.469"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	"3d6.(5D).4s (6D).4d"	"e 5P"	"2"		"T2578n"	"L11631"	
"407.98377"	"0.00005"	"407.983784"	"0.000023"	"4570"	"5.83e+06"	B	"23051.750"	"47555.610"	"3d7.(4P).4s"	"b 3P"	"0"	"3d7.(4P).4p"	"y 3S*"	"1"		"T5720"	"L11631"	
"408.02089"	"0.00005"	"408.02090"	"0.00004"	"1820"	"2.3e+07"	D	"26479.381"	"50981.012"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d6.(5D).4s (6D).4d"	"f 5D"	"0"		"T2491n"	"L11631"	
"408.08766"	"0.00013"	"408.087574"	"0.000023"	"398"	"2.3e+06"	D	"26550.479"	"51048.107"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"0"	"3d6.(5D).4s (6D).4d"	"f 7D"	"1"		"T2578n"	"L11631"	
"408.12673"	"0.00025"	"408.12663"	"0.00007"	"151"	""		"34017.103"	"58512.387"	"3d7.(4F).4p"	"y 5D*"	"1"	"3d6.4s.(4D).4d"	"5F"	"2"		""	"L11631"	
"408.21076"	"0.00013"	"408.210685"	"0.000024"	"720"	"2.5e+06"	D	"27559.583"	"52049.823"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	"3d6.(5D).4s (4D).5s"	"g 5D"	"2"		"T2578n"	"L11631"	
"408.24243"	"0.00013"	"408.24252"	"0.00004"	"347"	"4.0e+06"	E	"29320.026"	"53808.356"	"3d6.4s2"	"b 3D"	"1"	"3d7.(2P).4p"	"x 3S*"	"1"		"T2578n"	"L11631"	
"408.35489"	"0.00005"	"408.35489"	"0.00004"	"1020"	"1.84e+05"	C	"18378.186"	"42859.778"	"3d6.4s2"	"a 3P2"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"x 5P*"	"2"		"T5720"	"L11631"	
"408.37629"	"0.00005"	"408.376288"	"0.000024"	"810"	""		"27559.583"	"52039.892"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"1"		""	"L11631"	
"408.44913"	"0.00005"	"408.449152"	"0.000024"	"7100"	"8.66e+06"	C+	"26874.550"	"51350.492"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"5"	"3d6.(5D).4s (4D).5s"	"g 5D"	"4"		"T5720"	"L11631"	
"408.50038"	"0.00005"	"408.500408"	"0.000024"	"7800"	"4.7e+06"	D	"22946.816"	"47419.687"	"3d7.(4P).4s"	"b 3P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"1D*"	"2"		"T2578n"	"L11631"	
"408.52480"	"0.00013"	"408.524747"	"0.000024"	"363"	""		"22249.429"	"46720.842"	"3d7.(2G).4s"	"a 3G"	"3"	"3d7.(4P).4p"	"u 5D*"	"4"		""	"L11631"	
"408.53028"	"0.00005"	"408.530273"	"0.000024"	"5000"	"8.92e+06"	C+	"26140.179"	"50611.261"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"e 7P"	"3"		"T5720"	"L11631"	
"408.5984"	"0.0003"	"408.59820"	"0.00005"	"331"	"5.1e+06"	E	"33507.123"	"57974.137"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d6.(5D).4s (4D).4d"	"i 5D"	"2"		"T2578n"	"L11631"	
"408.70936"	"0.00005"	"408.709336"	"0.000024"	"1050"	"1.9e+06"	D	"26874.550"	"51334.911"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"5"	"3d6.(5D).4s (6D).4d"	"e 7G"	"4"		"T2491n"	"L11631"	
"408.8204"	"0.0003"	"408.81998"	"0.00017"	"30"	""		"36079.372"	"60533.113"	"3d7.(4F).4p"	"z 3G*"	"3"	"3d6.(5D).4p2.(3P)"	"7F"	"2"		""	"L11631"	
"408.85565"	"0.00013"	"408.85558"	"0.00004"	"560"	"4.2e+06"	D	"29356.744"	"53808.356"	"3d6.4s2"	"b 3D"	"2"	"3d7.(2P).4p"	"x 3S*"	"1"		"T2578n"	"L11631"	
"408.92166"	"0.00005"	"408.921655"	"0.000024"	"2290"	"3.45e+05"	C+	"23783.619"	"48231.280"	"3d6.4s2"	"b 3G"	"5"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"5"		"T5720"	"L11631"	
"409.00724"	"0.00013"	"409.007214"	"0.000024"	"398"	"1.0e+06"	D	"27394.691"	"51837.238"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d6.(5D).4s (6D).4d"	"e 5P"	"3"		"T2578n"	"L11631"	
"409.09533"	"0.00013"	"409.095319"	"0.000024"	"468"	"1.1e+06"	D	"27166.820"	"51604.103"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"4"	"3d6.(5D).4s (6D).4d"	"f 5F"	"3"		"T2578n"	"L11631"	
"409.15528"	"0.00013"	"409.155244"	"0.000024"	"690"	"1.14e+06"	B	"22838.323"	"47272.027"	"3d7.(4P).4s"	"b 3P"	"2"	"3d7.(4P).4p"	"w 3D*"	"1"		"T6110"	"L11631"	
"409.22767"	"0.00013"	"409.22768"	"0.00004"	"540"	""		"29320.026"	"53749.405"	"3d6.4s2"	"b 3D"	"1"	"3d6.(3G).4s.4p.(3P*)"	"x 3F*"	"2"		""	"L11631"	
"409.25057"	"0.00013"	"409.25068"	"0.00004"	"309"	""		"29356.744"	"53784.750"	"3d6.4s2"	"b 3D"	"2"	"3d7.(4F).5p"	"5D*"	"3"		""	"L11631"	
"409.59705"	"0.00005"	"409.597024"	"0.000024"	"5600"	"2.65e+06"	B+	"20874.482"	"45281.833"	"3d6.4s2"	"b 3F2"	"3"	"3d6.(3P2).4s.4p.(3P*)"	"x 3D*"	"2"		"T5720"	"L11631"	
"409.61069"	"0.00013"	"409.61070"	"0.00004"	"760"	""		"29356.744"	"53763.280"	"3d6.4s2"	"b 3D"	"2"	"3d7.(2D2).4p"	"x 1F*"	"3"		""	"L11631"	
"409.62100"	"0.00013"	"409.620856"	"0.000024"	"468"	""		"7728.060"	"32133.991"	"3d7.(4F).4s"	"a 5F"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"		""	"L11631"	
"409.6690"	"0.0003"	"409.66917"	"0.00004"	"100"	""		"29320.026"	"53723.079"	"3d6.4s2"	"b 3D"	"1"	"3d6.(3D).4s.4p.(3P*)"	"5F*"	"2"		""	"L11631"	
"409.6950"	"0.0003"	"409.694921"	"0.000024"	"209"	""		"19621.006"	"44022.525"	"3d6.4s2"	"a 3H"	"5"	"3d6.(3F2).4s.4p.(3P*)"	"v 5D*"	"4"		""	"L11631"	
"409.7017"	"0.0003"	"409.701603"	"0.000024"	"141"	""		"27666.348"	"52067.469"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	"3d6.(5D).4s (6D).4d"	"e 5P"	"2"		""	"L11631"	
"409.70831"	"0.00013"	"409.708319"	"0.000024"	"500"	"2.9e+06"	E	"26479.381"	"50880.102"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d6.(5D).4s (6D).4d"	"f 5D"	"1"		"T2578n"	"L11631"	
"409.81755"	"0.00005"	"409.817542"	"0.000024"	"3800"	"7.49e+06"	B	"26140.179"	"50534.397"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"f 5D"	"3"		"T5720"	"L11631"	
"410.0347"	"0.0003"	"410.03476"	"0.00005"	"240"	""		"34328.752"	"58710.047"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d6.(5D).4s (4D).4d"	"g 5G"	"3"		""	"L11631"	
"410.07376"	"0.00005"	"410.073752"	"0.000024"	"10000"	"2.92e+04"	A	"6928.268"	"31307.245"	"3d7.(4F).4s"	"a 5F"	"5"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"4"		"T3548"	"L11631"	
"410.12608"	"0.00005"	"410.126090"	"0.000024"	"1150"	"2.6e+06"	D	"27394.691"	"51770.557"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d6.(5D).4s (4D).5s"	"g 5D"	"3"		"T2491n"	"L11631"	
"410.1652"	"0.0003"	"410.165162"	"0.000024"	"234"	""		"27666.348"	"52039.892"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	"3d6.(5D).4s (4D).5s"	"e 3D"	"1"		""	"L11631"	
"410.1685"	"0.0003"	"410.16853"	"0.00004"	"214"	"3.9e+05"	E	"20037.816"	"44411.160"	"3d6.4s2"	"a 3P2"	"0"	"3d6.(3P2).4s.4p.(3P*)"	"w 5D*"	"1"		"T2578n"	"L11631"	
"410.3613"	"0.0003"	"410.36106"	"0.00004"	"89"	""		"26224.969"	"50586.878"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d7.(2G).4p"	"z 1F*"	"3"		""	"L11631"	
"410.41133"	"0.00005"	"410.411344"	"0.000024"	"1700"	""		"26339.696"	"50698.620"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d6.(5D).4s (6D).4d"	"f 5D"	"2"		""	"L11631"	
"410.41536"	"0.00013"	"410.415337"	"0.000024"	"580"	""		"22838.323"	"47197.010"	"3d7.(4P).4s"	"b 3P"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"x 3F*"	"2"		""	"L11631"	
"410.4460"	"0.0003"	"410.44601"	"0.00004"	"204"	""		"24118.819"	"48475.686"	"3d6.4s2"	"b 3G"	"4"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"3"		""	"L11631"	
"410.4940"	"0.0003"	"410.494274"	"0.000024"	"158"	"2.6e+05"	D	"26874.550"	"51228.553"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"5"	"3d6.(5D).4s (6D).4d"	"e 7G"	"5"		"T2578n"	"L11631"	
"410.62585"	"0.00013"	"410.625858"	"0.000024"	"930"	"3.3e+05"	E	"20874.482"	"45220.681"	"3d6.4s2"	"b 3F2"	"3"	"3d6.(3P2).4s.4p.(3P*)"	"x 3D*"	"3"		"T2578n"	"L11631"	
"410.64226"	"0.00005"	"410.642219"	"0.000024"	"930"	"2.52e+06"	C+	"27394.691"	"51739.920"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"		"T5720"	"L11631"	
"410.74881"	"0.00005"	"410.748817"	"0.000024"	"14500"	"1.74e+07"	B	"22838.323"	"47177.234"	"3d7.(4P).4s"	"b 3P"	"2"	"3d7.(4P).4p"	"u 5D*"	"1"		"T5720"	"L11631"	
"410.8133"	"0.0003"	"410.812992"	"0.000024"	"158"	"3.5e+05"	E	"26140.179"	"50475.288"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).4d"	"e 7P"	"4"		"T2578n"	"L11631"	
"410.90558"	"0.00005"	"410.905627"	"0.000024"	"950"	"3.62e+06"	C	"26550.479"	"50880.102"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"0"	"3d6.(5D).4s (6D).4d"	"f 5D"	"1"		"T5720"	"L11631"	
"410.98015"	"0.00005"	"410.980156"	"0.000024"	"11500"	"1.51e+07"	B	"22946.816"	"47272.027"	"3d7.(4P).4s"	"b 3P"	"1"	"3d7.(4P).4p"	"w 3D*"	"1"		"T5720"	"L11631"	
"411.23182"	"0.00014"	"411.231852"	"0.000024"	"580"	"1.5e+06"	D	"27394.691"	"51705.014"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d6.(5D).4s (6D).4d"	"f 5F"	"2"		"T2578n"	"L11631"	
